
------------------------------- TF-IDF TRUE -------------------------------
n-grams(1-1)
df		 Precision 				 Recall 				 F-score
18	0.4043959507356772		0.6095833333333334		0.4762910473709022
19	0.4133293714577778		0.6087499999999999		0.47862749846240416
20	0.39853211204686784		0.5766666666666665		0.46286265248739883
21	0.40024712088430225		0.6154166666666666		0.47510390688523074
22	0.4054693441446412		0.59625					0.47056088061332985

n-grams(1-3)
df		 Precision 				 Recall 				 F-score
4	0.40050271268692317		0.6154166666666666		0.47678234386996354
5	0.40806712128756517		0.6345833333333333		0.4878040592504894
6	0.4012858669108669		0.6279166666666667		0.48086547657176737
7	0.4194734933136055		0.6291666666666667		0.49326737209434873
8	0.4182688096217507		0.6220833333333333		0.4902566373785886
9	0.41494438271068707		0.6733333333333333		0.5088336963438741
10	0.40878597782081183		0.6025					0.4741650808233432
11	0.4024351264618959		0.59					0.4694764811852997
12	0.4213952975041685		0.6158333333333333		0.48866517725498415
13	0.4111636898088804		0.6083333333333333		0.4784542489565814
14	0.40546883486406937		0.6162500000000001		0.47607115083713475
15	0.4230553547329864		0.6091666666666666		0.48988983398237346
16	0.41050905904131707		0.6279166666666666		0.4867108224231492
17	0.3981837606837607		0.5966666666666667		0.4700060168825205
18	0.3960335985853228		0.6337499999999999		0.48036274061367523
19	0.3967875098326299		0.6024999999999999		0.46851325342765665
20	0.39769554733026735		0.5895833333333333		0.4642384650110478
21	0.39085554556270663		0.5966666666666667		0.46202499112640316
22	0.39844569198917024		0.5966666666666666		0.467828359388183
23	0.39774116687909794		0.6158333333333335		0.46861072238162027



